user_id,age,income,city,occupation,education,employment_length,existing_loans,credit_history_length,upi_transaction_count,avg_upi_amount,monthly_upi_spend,transaction_volatility,income_ratio,merchant_diversity,monthly_ecom_spend,avg_cart_value,num_orders,return_rate,category_diversity,payment_preference,num_stocks,total_investment,portfolio_risk,avg_holding_period,profit_loss_ratio,sip_active,late_payment_count,credit_utilization,savings_balance,monthly_savings_rate,num_bank_accounts,insurance_policies,debt_to_income_ratio,income_to_spend_ratio,savings_stability_index,investment_maturity_score,financial_health_score,default_flag
76,44,63606,Delhi,Business,Post-Graduate,6,0,54,45,2148,75851,0.4707133270020913,0.17877263514816336,4,2073,851,2,0.055513424143397945,4,UPI,7,163547,0.5911322268440794,79,0.08290048665215864,0,2,0.5115559772506216,19927,0.06720318022103564,2,1,0.0,0.8162463907603464,0.6799421625140261,0.006708164386887472,0.36803579376850165,0
77,36,61375,Pune,Salaried,Post-Graduate,11,3,43,14,531,8074,0.3519463180679911,0.483309078594093,3,5667,646,10,0.17260002718911388,2,Credit Card,4,178808,0.6039277694902923,107,0.23216718710601325,1,0,0.5147959191927973,16972,0.356223953152633,1,2,0.5298871486197614,4.466234900305633,0.7396743396062185,0.005722620390016523,0.40058421940397787,1
78,31,111557,Delhi,Salaried,Graduate,2,1,33,53,225,14928,0.7103377372885532,0.3731873858485229,9,5139,2572,1,0.0651833718734732,2,UPI,4,171684,0.916150166710381,94,0.13011412424428315,0,2,0.16144504196975346,38821,0.37145480553920074,1,3,0.44739539200718004,5.558949571457046,0.5846798431667235,0.0009761565814921572,0.5184586211864145,0
79,36,73178,Mumbai,Professional,Undergraduate,9,0,58,29,242,8530,0.10636224681914205,0.44664347516369773,3,13819,2848,5,0.12293617450359588,3,UPI,11,139317,0.493066485215211,205,0.3368152821510677,0,1,0.33894511752694967,14539,0.728519993484502,2,0,0.0,3.2741834451901566,0.9038630908412322,0.041867409286176153,0.6252459446445009,0
80,21,145341,Hyderabad,Salaried,Graduate,9,0,46,25,118,3227,0.15101594004944777,0.38849608625185555,7,5612,678,8,0.19025412840700479,2,Credit Card,6,354771,0.26806219726169944,106,-0.21214420298993003,1,0,0.2703810910888492,27641,0.6487698051266352,2,3,0.0,10.0,0.8687976988025378,0.010048128121552997,0.6155262398356464,0
81,32,32986,Mumbai,Salaried,Graduate,9,1,56,30,384,9336,0.44945921489239804,0.468828286542593,4,7355,993,8,0.020325149147422516,2,Credit Card,4,143624,0.5149757170456851,172,-0.016611896430110906,0,0,0.21406320951465144,29577,0.2141166309585761,1,1,0.3551408644024189,1.9761562425113828,0.6899124788925061,0.00899050332992479,0.46630004065892044,0
82,39,64961,Bangalore,Salaried,Graduate,7,4,107,5,134,784,0.3117484363595161,0.7578614541946206,7,1033,1664,1,0.14775761745495403,3,COD,3,319173,0.28380141241238027,48,0.16330202075737082,0,3,0.46035060059895383,37312,0.37842516424204437,3,3,1.6271926384431343,10.0,0.7623412937127573,0.0032869687135729424,0.3133604989913283,1
83,52,62986,Mumbai,Business,Undergraduate,7,4,65,18,100,2149,0.46260976932527426,0.4025976492692172,7,15342,1417,10,0.0543441617814164,3,UPI,5,267174,0.4646800970456918,178,-0.3373971071063988,0,0,0.6641493568996923,5000,0.5523749937073883,2,4,1.234012316799741,3.600846101074777,0.6837093673053452,0.008648959439061132,0.34479625125014696,1
84,28,31522,Mumbai,Salaried,Undergraduate,9,1,23,26,210,6605,0.06089197409356886,0.1529933531371249,7,4916,2838,1,0.05975979538474273,1,UPI,12,108413,0.5251874431439203,88,0.4432851857912869,0,3,0.6484396334415989,18988,0.2273905672658487,1,4,0.25579779495839544,2.7358097552508247,0.9426030401016132,0.01982647028441081,0.3520707947083176,0
85,25,106274,Mumbai,Self-employed,Undergraduate,6,3,32,43,196,7942,0.3945457585433009,0.24703590329912062,4,1050,1522,1,0.1503303783303952,5,UPI,10,458989,0.07136316045015743,119,0.15500078129067635,0,2,0.7951444349568458,465610,0.7179864844882516,2,2,1.4863445674929447,10.0,0.7170793743222659,0.03496892513715873,0.33521194313755903,1
86,28,241543,Mumbai,Salaried,Undergraduate,4,1,52,31,424,12425,0.20530259736393738,0.3647030890483079,6,7072,1291,4,0.11259713138260005,2,Debit Card,10,861246,0.6534797568148565,44,0.5782104296960091,0,1,0.39433289403585103,5562,0.5436818671074861,3,4,0.3112595964875833,10.0,0.8296671741909912,0.006592548472166029,0.5149972419671655,1
87,45,59266,Kolkata,Salaried,Doctorate,4,2,45,58,529,24333,0.13223449099121404,0.42580209606710645,2,2584,500,4,0.057545505451060956,7,UPI,5,34498,0.7933340217028558,157,0.11974549768418556,1,3,0.4222922044989262,19254,0.39414376278190777,1,2,0.7686326546899382,2.2017237536221117,0.8832092715392821,0.0049769709451325745,0.4156875962049271,0
88,38,81065,Pune,Salaried,Post-Graduate,5,1,100,48,404,22564,0.5742123952748052,0.19775914276592038,5,2070,500,4,0.14481885738986236,2,UPI,8,309226,0.2072951403071315,133,-0.17572771965576295,1,3,0.4816168740757739,63425,0.41697291938960146,2,2,0.4385792577554844,3.290643393545768,0.6352382963071722,0.019047192861608088,0.4405583263909215,0
89,28,62988,Bangalore,Business,Undergraduate,8,1,53,26,373,11078,0.33466947851726486,0.501725693405318,2,6475,757,8,0.1263351645066812,3,UPI,11,190256,0.4432795035370563,49,-0.04379377411684987,0,3,0.274223825368625,281013,0.39182097051942394,3,3,0.3314819605405493,3.588241996126239,0.7492491707467066,0.007861124574912408,0.5037031724061672,0
90,41,39020,Pune,Self-employed,Doctorate,5,1,42,53,530,21344,0.30825886941271585,0.20613014718232628,2,1945,853,2,0.13125976304496248,4,Credit Card,7,163565,0.2080581578960821,102,0.10455957214642551,0,3,0.46440223873060893,173758,0.35815027647585784,4,4,0.18810572752505017,1.6753971661657363,0.7643747146533049,0.017111488131159373,0.4527361361973015,0
91,36,20081,Delhi,Salaried,Graduate,4,0,90,17,904,10943,0.41310612981364675,0.2694567219994833,1,8001,1199,5,0.04600237513476019,8,UPI,4,55551,0.44015434071080084,164,0.41267202996912666,1,1,0.5642254422146951,31580,0.4796420136895673,3,3,0.0,1.0599630509369227,0.707660931406387,0.01421414157285548,0.4774677997570328,0
92,46,39204,Delhi,Salaried,Post-Graduate,9,0,55,19,200,4829,0.08218153259269326,0.5191731287583363,3,3484,1903,1,0.12132170663659173,3,Debit Card,4,177296,0.2594737895774664,42,-0.07394682820932719,1,2,0.357412950456267,5000,0.2946304650909524,2,1,0.0,4.715419773875391,0.9240593836453643,0.0031564053841258532,0.48179653546723084,0
93,26,25973,Mumbai,Self-employed,Post-Graduate,6,1,13,25,507,9003,0.20961817921348103,0.4352595848775715,10,4500,1037,3,0.1336661542271339,4,UPI,7,13452,0.3853717807316732,147,0.3090758596821105,0,0,0.7835240333334549,6750,0.33073168309090256,2,2,0.12113563896303191,1.9233560426540284,0.8267071520454669,0.022682964890267207,0.3565853240089845,0
94,31,166451,Kolkata,Business,Undergraduate,2,4,48,15,410,6624,0.11389346271127301,0.6925946749186505,7,7127,805,7,0.16082362914679216,3,UPI,4,523313,0.30376787558635665,66,0.5954386411733633,0,0,0.7949000643557955,500000,0.6764252210795962,3,3,1.3204235798542698,10.0,0.8977519246463206,0.008034247877045405,0.33402203860712226,0
95,30,55878,Bangalore,Salaried,Undergraduate,2,4,70,21,536,10942,0.10362415335453964,0.12901868572319086,7,1472,1581,1,0.23821371451610965,3,Debit Card,4,247802,0.5391103519508643,62,-0.243156701417941,0,1,0.3849697953556293,20863,0.5186864383398364,2,3,0.9926253669497787,4.500845751107531,0.9061055767585666,0.0023700730930119,0.44132647081888665,0
96,21,48652,Kolkata,Self-employed,Undergraduate,2,3,42,23,352,9443,0.2650184504771011,0.3143002357390013,5,5238,906,5,0.14332127361887062,4,COD,4,241713,0.8272430452064292,125,0.2510844522104405,0,1,0.2880655947204141,50335,0.6887621318561625,2,1,0.48486563857436293,3.313717477182945,0.7905023042334682,0.002960733426759703,0.5723145439686402,1
97,38,102077,Hyderabad,Salaried,Undergraduate,5,0,72,43,216,6990,0.37517401684153834,0.41767404369056327,4,17842,1409,12,0.03337426206966005,6,UPI,8,359064,0.49088814890463933,62,0.12560110283585846,0,3,0.5741438671790193,5000,0.45644170856288657,1,5,0.0,4.110538396488543,0.7271806969541007,0.007787293235222815,0.46624681106220467,0
98,38,30544,Chennai,Salaried,Post-Graduate,2,1,85,56,365,22676,0.2105013054126279,0.35389265873532993,3,7239,596,10,0.06709595756577735,4,Debit Card,7,25263,0.28342596058334607,139,0.5163446264727809,1,0,0.38777172800209925,25409,0.3437719212572803,1,2,0.4374039887256076,1.0209921112448188,0.8261040244472322,0.02896536213418016,0.44885273153082955,1
99,35,37793,Kolkata,Salaried,Graduate,4,1,75,44,242,11382,0.8834792043020467,0.5114481700239879,1,8866,1373,7,0.08179213183589133,3,UPI,5,26842,0.2374209430399674,106,0.10438636564734238,1,2,0.3620323648792707,51048,0.11215931327561125,1,3,0.25063825149975455,1.8664131562052446,0.5309323287010042,0.012228942849711783,0.4024200479388691,0
100,32,62370,Ahmedabad,Business,Graduate,3,1,58,38,201,9258,0.3487882383158041,0.46897010139789636,5,7766,799,10,0.15693342847684644,5,Credit Card,8,78336,0.6549224506592646,74,0.07605635102773484,0,0,0.48485619593525264,85154,0.3502731797418454,2,0,0.3428788972623722,3.6634361233480175,0.7414062278958433,0.0060225520556325875,0.4265417158268671,0
101,21,110997,Delhi,Salaried,Post-Graduate,1,0,58,19,925,17770,0.47793113486729794,0.4182778359480147,6,1229,1829,1,0.0719819503577666,8,Credit Card,5,289075,0.6423303111351879,87,0.17515873164339213,1,0,0.3937593127752704,40563,0.13973382923719802,3,1,0.0,5.841947368421053,0.6766215126050438,0.00500927715595731,0.4247942103697698,0
102,29,80903,Bangalore,Business,Graduate,2,1,41,7,448,3565,0.10120968012935515,0.3382891487339753,4,7097,957,8,0.09912333758491827,6,EMI,7,267427,0.43740641112908474,170,-0.13229660544817567,0,2,0.5095679285780108,22344,0.5736934425521149,4,5,0.3863453251423068,7.587264372127919,0.9080922716575953,0.01591549579483562,0.4837862208369676,1
103,30,69493,Hyderabad,Business,Post-Graduate,12,0,38,19,101,1847,0.08223874464251157,0.5214906147131745,3,4765,983,5,0.10350848617083697,4,Debit Card,2,125419,0.7004713739921911,114,0.20156957997440234,0,3,0.3829284924833749,67067,0.5930640017865123,1,1,0.0,10.0,0.9240105336741785,0.002248170483783368,0.563490286887698,0
104,25,62747,Kolkata,Business,Graduate,4,3,70,14,100,1806,0.3981527929442849,0.28650867383269324,3,3166,706,3,0.08668234112634651,6,Credit Card,3,214284,0.16102284788895294,127,0.20759079045433015,1,0,0.303918690714911,9636,0.42356472621068525,1,4,1.379331985713201,10.0,0.7152294120116591,0.010575527461721473,0.40007571756975646,1
105,33,76125,Mumbai,Salaried,Undergraduate,4,2,44,38,362,14246,0.13883027428455424,0.37504213239684103,5,26266,2153,10,0.06285123804910386,4,Debit Card,4,310138,0.587898459782549,395,0.3011109095100345,1,2,0.4439178633261814,49773,0.45784027749316414,2,2,0.802061792365339,1.879026485325698,0.8780939728953278,0.0232104082051629,0.4286126266545935,1
106,39,67574,Bangalore,Salaried,Graduate,4,1,38,9,259,2685,0.29792937318906754,0.45771269199384307,4,1000,1305,1,0.14656941542902852,3,Credit Card,9,129817,0.17597999772192763,107,-0.13335427171528347,1,1,0.2806821549504219,118475,0.210615565221564,4,0,0.27552431792814663,10.0,0.7704579468318508,0.0188413829764554,0.455195867883819,0
107,57,32273,Bangalore,Professional,Undergraduate,6,2,50,50,410,15493,0.49520325136677024,0.3614403070083792,7,80000,2921,27,0.20146567431700382,3,UPI,5,91603,0.2869422923331405,161,0.036652864814621725,0,1,0.7578843069050826,51249,0.7242728435069409,1,2,0.4871208365957707,0.3379584057637129,0.6688053942404799,0.016302756682793223,0.44446502865753906,1
108,37,61552,Bangalore,Business,Undergraduate,5,0,52,36,478,16823,0.2007828276014751,0.5012944480214822,5,11124,1258,8,0.21597979127343894,3,UPI,8,241283,0.25268846019683605,105,0.04304112410156323,0,5,0.6964403709228412,18562,0.5322212854887592,3,2,0.0,2.2023758408472878,0.8327900574639859,0.017938641138780936,0.45432200259753164,1
109,38,31438,Mumbai,Business,Post-Graduate,14,1,61,43,399,12673,0.23548863039786927,0.4271797451878499,8,10780,500,24,0.19442921804410607,2,UPI,3,155755,0.5983385056856484,176,-0.012345777573893518,0,2,0.4201888500095713,6223,0.3761578498646762,2,1,0.37614106671853326,1.3404110173104802,0.8093963597851694,0.00573860301935479,0.4503243138885491,0
110,34,62859,Ahmedabad,Salaried,Graduate,10,1,30,67,233,12067,0.2205169174196294,0.2836025357300333,3,1290,1851,1,0.16961331751386655,6,Credit Card,7,97734,0.29166782946611786,108,-0.19913415358788855,1,1,0.5232935421111826,60415,0.5266261105686515,2,3,0.4475552314436818,4.705719419074712,0.8193249808566048,0.011749670047436506,0.4585941814023598,1
111,21,44873,Hyderabad,Salaried,Undergraduate,13,2,50,43,796,34354,0.3785558990337305,0.6640168917629178,1,3600,2144,1,0.23608631470679808,1,UPI,13,110389,0.3945493555912969,186,0.07631913154832339,0,1,0.3485065081715884,166591,0.5034174457551163,1,3,0.4040534906524546,1.1822684758266369,0.7253967725943712,0.043170118199917035,0.5147019558497964,1
112,34,274753,Bangalore,Business,Post-Graduate,8,0,46,11,178,1784,0.11166143459719646,0.24443217393643862,6,1000,908,1,0.06780704627164508,4,Debit Card,7,161189,0.19396401792672355,168,-0.13067108693934554,0,1,0.551729187426435,37279,0.22178392763494711,3,2,0.0,10.0,0.8995544586489534,0.02257631265205045,0.40553168459296374,0
113,35,58457,Kolkata,Salaried,Graduate,7,1,72,28,945,25822,0.16829620857082855,0.38890659729782473,6,2555,558,4,0.05129084888271904,1,UPI,8,199755,0.3198803780549466,144,0.34365890631830637,1,1,0.42193742844913507,36252,0.4413648404627863,4,1,0.35211128226281463,2.059940799210656,0.8559473125597963,0.028842569947159828,0.47638560936724583,0
114,64,25782,Pune,Self-employed,Graduate,2,0,77,11,606,6650,0.060430397196151175,0.38676225927054164,2,3513,3360,1,0.02277575220651855,4,Debit Card,5,17688,0.19547339702145353,37,0.2248476857951235,0,4,0.12076979774133066,18606,0.3983169648883511,4,1,0.0,2.5365997638724913,0.9430133299121439,0.004994607434150512,0.5842630716309363,1
115,32,55242,Mumbai,Salaried,Graduate,1,1,55,12,254,2425,0.34688781704133115,0.2746674812194338,6,6593,1241,5,0.08828202532894751,5,Debit Card,7,220891,0.4745817141357791,133,0.04208975103519681,1,0,0.23286499612492575,15992,0.6596171210244307,1,0,0.2916243066903943,6.125069298148354,0.7424523314767748,0.013965841999093162,0.6016563752006306,0
116,38,81765,Delhi,Salaried,Graduate,2,0,64,23,549,11610,0.36426208920033193,0.534098017192408,6,3396,2068,1,0.06183038919198773,2,Credit Card,5,170534,0.3480534606012513,126,0.21956321266083795,0,3,0.4987188549666666,9462,0.24152337002851837,4,1,0.0,5.448457386552942,0.7329969863680331,0.013723471510288214,0.4255860488206132,0
117,34,163410,Chennai,Salaried,Graduate,2,2,52,57,314,21770,0.46828169127963043,0.4367676092711199,9,4044,760,6,0.1336858171956484,6,COD,5,316988,0.506325648688083,71,0.4513376848674049,0,2,0.4738077812607168,5366,0.3315882128135314,4,3,0.762617850950795,6.330040674026729,0.6810682214040852,0.006968583766837445,0.3824660611241323,0
118,21,42037,Hyderabad,Salaried,Graduate,4,1,89,23,1049,29289,0.1900356301467089,0.6755868581098918,4,5155,1314,4,0.08159820043827745,4,UPI,7,132096,0.2595112615681566,21,0.3784408865955172,1,0,0.23396288943914348,10152,0.49299570139483123,2,1,0.2532860038457795,1.2204093482363187,0.8403109744510077,0.004110844742694356,0.5532034121506674,0
119,48,23168,Mumbai,Salaried,Post-Graduate,9,2,88,12,258,3078,0.5537310755237644,0.3820404257408722,6,1893,1025,1,0.17301558503303652,4,UPI,5,33519,0.8797428297883634,89,-0.11903273166612949,0,2,0.18156264634318972,15586,0.4187511687248534,3,4,0.6153786588951995,4.659694288012872,0.6436120225392923,0.0012916293336661241,0.5098770166917124,0
120,44,97743,Ahmedabad,Self-employed,Doctorate,3,0,37,32,708,26042,0.39621031766761955,0.3558415782798208,6,3432,991,3,0.1049241508567749,5,UPI,4,298460,0.3519753787913668,129,0.6022821635752662,1,0,0.5890788305944851,42548,0.2741064727545834,3,3,0.0,3.3161323155216285,0.7162244737386757,0.014678691472165176,0.40844403094246257,0
121,44,26150,Bangalore,Salaried,Post-Graduate,3,0,26,49,166,9371,0.3435918360056641,0.17511776650239508,5,2189,1299,1,0.016660145021113407,4,Credit Card,4,56566,0.5208828337975835,128,0.3851979446041311,0,0,0.5455493231656973,27906,0.1799782160113583,3,2,0.0,2.26191505925093,0.744273650078791,0.009309592391513681,0.3921905863320011,1
122,24,46087,Bangalore,Salaried,Undergraduate,8,2,74,32,511,11879,0.15983518595783472,0.3992894502198259,5,2886,500,5,0.22062674446924702,2,Debit Card,5,43675,0.6008957957169974,391,0.11203685407916705,0,2,0.13558913744469342,6146,0.4629642242533593,3,2,0.6626207539703285,3.1211567113639442,0.8621914666040789,0.023771652912086303,0.5367047812279842,0
123,51,51299,Delhi,Freelancer,Undergraduate,3,0,29,16,497,8481,0.14702495950518366,0.313139618094071,8,3651,1830,2,0.293716507696983,6,EMI,6,179231,0.5039281951857856,161,-0.09522720354436165,1,1,0.5479093586994326,54584,0.35367638285859154,2,3,0.0,4.228055715816368,0.8718206101037166,0.011878684294950072,0.4441058441067377,0
124,21,57424,Mumbai,Salaried,Post-Graduate,12,0,92,34,629,25293,0.40789292640173547,0.3427911323912392,4,6253,1848,3,0.1701178984086354,5,UPI,5,220260,0.5727241611122307,110,0.5202959393303652,1,2,0.4540615822395445,199384,0.485741957739104,1,3,0.0,1.820268171299965,0.7102812871968751,0.009788278015322687,0.5114617682529323,0
125,42,90535,Hyderabad,Salaried,Graduate,2,1,30,12,569,7212,0.3822456476718756,0.4203673692448463,3,3933,784,4,0.09361619540343624,5,Debit Card,3,413398,0.7248839774548755,91,-0.1683610333958419,0,3,0.24486683672154183,113186,0.5110837017259832,3,3,0.3065493432355986,8.122644895029607,0.7234604078401735,0.0017112777227175039,0.549552380722316,1
126,61,39728,Ahmedabad,Business,Graduate,9,2,76,21,325,6995,0.15361488016397812,0.22364838841407544,2,3384,1453,2,0.05252003006229467,5,UPI,5,137096,0.30934358596023737,34,0.2886838707475397,0,1,0.4939787810268255,5000,0.18694732395017963,1,3,0.3101726605400276,3.8273603082851637,0.8668404137244288,0.004145381445759837,0.3777023731121555,0
127,23,50805,Bangalore,Freelancer,Undergraduate,6,2,54,35,103,3672,0.5696189346945016,0.4717457900245547,3,1668,2622,1,0.10132532883552349,2,Debit Card,6,209740,0.2706099161849482,99,0.4430509255317226,1,3,0.19697587222342908,14272,0.2550383720042869,3,2,0.7981238791746075,9.512263621044749,0.6370973093508407,0.017129121619195747,0.44103218634063573,0
128,28,59363,Ahmedabad,Salaried,Undergraduate,0,0,123,19,157,2997,0.1783380286524421,0.43030338134654383,7,1370,830,1,0.10434503544089468,5,UPI,4,140212,0.5592741832519647,97,0.09679191919148028,0,1,0.36028722217505843,13835,0.4702594126853314,2,0,0.0,10.0,0.8486529125633065,0.005138443605004504,0.5340193458740828,0
129,36,65496,Hyderabad,Salaried,Post-Graduate,3,1,93,17,100,1983,0.2619660769923439,0.06520919163177787,6,4563,1203,4,0.10464403257538116,8,COD,7,323284,0.38198955409311325,58,-0.08705819390035455,0,1,0.5130127282196395,30395,0.258604066539502,1,3,0.14052963814488081,10.0,0.7924143273195661,0.006275843137148501,0.41087960630890036,0
130,28,63493,Bangalore,Self-employed,Graduate,9,2,26,5,334,1812,0.09288162655390744,0.4657265683005399,2,3518,778,4,0.03830180962130735,2,Credit Card,8,119997,0.5751122009347317,69,0.1304630648883794,0,4,0.42019404116772996,260389,0.4353921439822542,1,3,0.21960367890350324,10.0,0.9150121803705463,0.007264016983229605,0.4840518663506529,1
131,21,77777,Kolkata,Salaried,Undergraduate,1,1,33,19,891,14039,0.4402395952797533,0.32014856064235364,9,6960,500,16,0.21165205845501656,8,Credit Card,5,254988,0.23475994702655925,169,0.4448690659600482,1,0,0.5690666782546248,76027,0.4242072958802336,2,2,0.423660909617215,3.703666666666667,0.6943289181032126,0.025597056714680422,0.4192955056688973,0
